action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,6231276,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NC2CC2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784582,,CHEMBL1784582,,0,http://www.openphacts.org/units/Nanomolar,1429530,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231277,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NC2CCC2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784583,,CHEMBL1784583,,0,http://www.openphacts.org/units/Nanomolar,1429531,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231278,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NC2CCCC2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784584,,CHEMBL1784584,,0,http://www.openphacts.org/units/Nanomolar,1429532,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231279,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NC2CCCCC2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784585,,CHEMBL1784585,,0,http://www.openphacts.org/units/Nanomolar,1429533,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231280,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NC2CCCCCC2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784586,,CHEMBL1784586,,0,http://www.openphacts.org/units/Nanomolar,1429534,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231281,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NC2CCCCCCC2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784587,,CHEMBL1784587,,0,http://www.openphacts.org/units/Nanomolar,1429535,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231282,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NOc2ccccc2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784596,,CHEMBL1784596,,0,http://www.openphacts.org/units/Nanomolar,1429544,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231284,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NCc2ccccc2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1529387,,CHEMBL1529387,,0,http://www.openphacts.org/units/Nanomolar,1429545,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231285,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NCc2ccc(F)cc2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784706,,CHEMBL1784706,,0,http://www.openphacts.org/units/Nanomolar,1429675,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231286,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(NCc2ccc(C(F)(F)F)cc2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784707,,CHEMBL1784707,,0,http://www.openphacts.org/units/Nanomolar,1429676,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231329,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1,,,CHEMBL1781999,J Med Chem,2011,"{'bei': '19.88', 'le': '0.38', 'lle': '2.66', 'sei': '11.08'}",CHEMBL1784711,,CHEMBL1784711,6.11,0,http://www.openphacts.org/units/Nanomolar,1429680,=,1,1,=,,IC50,nM,,780.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.78
,,6231333,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,FC(F)(F)c1ccc(Nc2cc(C(F)(F)F)nc3ncnn23)cc1,,,CHEMBL1781999,J Med Chem,2011,"{'bei': '16.62', 'le': '0.33', 'lle': '1.86', 'sei': '10.47'}",CHEMBL1784712,,CHEMBL1784712,5.77,0,http://www.openphacts.org/units/Nanomolar,1429681,=,1,1,=,,IC50,nM,,1700.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.7
,,6231337,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,FC(F)(F)c1ccc(Nc2cc(Cl)nc3ncnn23)cc1,,,CHEMBL1781999,J Med Chem,2011,"{'bei': '21.58', 'le': '0.44', 'lle': '3.23', 'sei': '12.28'}",CHEMBL1784713,,CHEMBL1784713,6.77,0,http://www.openphacts.org/units/Nanomolar,1429682,=,1,1,=,,IC50,nM,,170.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.17
,,6231341,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1c(C)nc2ncnn2c1Nc1ccc(C(C)C)cc1,,,CHEMBL1781999,J Med Chem,2011,"{'bei': '19.53', 'le': '0.36', 'lle': '1.91', 'sei': '10.47'}",CHEMBL1784714,,CHEMBL1784714,5.77,0,http://www.openphacts.org/units/Nanomolar,1429683,=,1,1,=,,IC50,nM,,1700.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.7
,,6231345,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCc1c(C)nc2ncnn2c1Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL1781999,J Med Chem,2011,"{'bei': '16.29', 'le': '0.31', 'lle': '1.85', 'sei': '8.54'}",CHEMBL1784715,,CHEMBL1784715,5.5,0,http://www.openphacts.org/units/Nanomolar,1429684,=,1,1,=,,IC50,nM,,3200.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,3.2
,,6231349,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1c(C)nc2ncnn2c1Nc1ccc(C)cc1,,,CHEMBL1781999,J Med Chem,2011,,CHEMBL1784716,,CHEMBL1784716,,0,http://www.openphacts.org/units/Nanomolar,1429685,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,6231353,[],CHEMBL1785541,Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(Nc2c3c(nc4ncnn24)CCC3)cc1F,,,CHEMBL1781999,J Med Chem,2011,"{'bei': '20.66', 'le': '0.38', 'lle': '3.05', 'sei': '10.62'}",CHEMBL1784717,,CHEMBL1784717,5.85,0,http://www.openphacts.org/units/Nanomolar,1429686,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.4
,,8052001,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(CCO)nc2n1,,,CHEMBL1955725,J Med Chem,2011,"{'bei': '17.88', 'le': '0.34', 'lle': '3.30', 'sei': '8.01'}",CHEMBL1956499,,CHEMBL1956499,6.03,0,http://www.openphacts.org/units/Nanomolar,1580798,=,1,1,=,,IC50,nM,,930.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.93
,,8052002,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2cccc(Cl)c2)n2nc(CO)nc2n1,,,CHEMBL1955725,J Med Chem,2011,"{'bei': '18.00', 'le': '0.36', 'lle': '2.89', 'sei': '6.92'}",CHEMBL1956498,,CHEMBL1956498,5.21,0,http://www.openphacts.org/units/Nanomolar,1580797,=,1,1,=,,IC50,nM,,6100.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,6.1
,,8052003,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2nc(CO)nc2n1,,,CHEMBL1955725,J Med Chem,2011,"{'bei': '18.21', 'le': '0.36', 'lle': '2.96', 'sei': '7.00'}",CHEMBL1956497,,CHEMBL1956497,5.28,0,http://www.openphacts.org/units/Nanomolar,1580796,=,1,1,=,,IC50,nM,,5300.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,5.3
,,8052004,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2nc(CCN)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956496,,CHEMBL1956496,,0,http://www.openphacts.org/units/Nanomolar,1580795,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052005,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956495,,CHEMBL1956495,,0,http://www.openphacts.org/units/Nanomolar,1580794,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052006,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2cccc(Cl)c2)n2nc(CN)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956494,,CHEMBL1956494,,0,http://www.openphacts.org/units/Nanomolar,1580793,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052007,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2cccc(Cl)c2)n2nc(CN(C)C)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956493,,CHEMBL1956493,,0,http://www.openphacts.org/units/Nanomolar,1580792,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052008,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCCc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956492,,CHEMBL1956492,,0,http://www.openphacts.org/units/Nanomolar,1580791,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052009,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2nc(CN(C)C)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956491,,CHEMBL1956491,,0,http://www.openphacts.org/units/Nanomolar,1580790,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052010,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956490,,CHEMBL1956490,,0,http://www.openphacts.org/units/Nanomolar,1580789,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052011,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2nc(CN)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956489,,CHEMBL1956489,,0,http://www.openphacts.org/units/Nanomolar,1580788,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052012,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCCc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956488,,CHEMBL1956488,,0,http://www.openphacts.org/units/Nanomolar,1580787,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052013,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2cccc(Cl)c2)n2[nH]c(=O)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956487,,CHEMBL1956487,,0,http://www.openphacts.org/units/Nanomolar,1580786,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052014,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2[nH]c(=O)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956486,,CHEMBL1956486,,0,http://www.openphacts.org/units/Nanomolar,1580785,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052015,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2nc(OCCN)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956485,,CHEMBL1956485,,0,http://www.openphacts.org/units/Nanomolar,1580784,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052016,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(OCCN)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956484,,CHEMBL1956484,,0,http://www.openphacts.org/units/Nanomolar,1580783,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052017,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2cccc(Cl)c2)n2nc(OCCN)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956483,,CHEMBL1956483,,0,http://www.openphacts.org/units/Nanomolar,1580782,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052018,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(OCCN(C)C)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956482,,CHEMBL1956482,,0,http://www.openphacts.org/units/Nanomolar,1580781,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052019,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(OCCN(C)C)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956481,,CHEMBL1956481,,0,http://www.openphacts.org/units/Nanomolar,1580780,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052020,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2cccc(Cl)c2)n2nc(OCCN(C)C)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956480,,CHEMBL1956480,,0,http://www.openphacts.org/units/Nanomolar,1580779,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052021,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2ccc(Cl)cc2)n2nc(OCCN(C)C)nc2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956479,,CHEMBL1956479,,0,http://www.openphacts.org/units/Nanomolar,1580778,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052022,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCCOc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1955872,,CHEMBL1955872,,0,http://www.openphacts.org/units/Nanomolar,1580777,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052023,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCCOc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956478,,CHEMBL1956478,,0,http://www.openphacts.org/units/Nanomolar,1580776,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052024,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCCOc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956477,,CHEMBL1956477,,0,http://www.openphacts.org/units/Nanomolar,1580775,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052025,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,CNCCOc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956476,,CHEMBL1956476,,0,http://www.openphacts.org/units/Nanomolar,1580774,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,8052026,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,COCCOc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1,,,CHEMBL1955725,J Med Chem,2011,"{'bei': '15.91', 'le': '0.32', 'lle': '2.46', 'sei': '7.22'}",CHEMBL1956475,,CHEMBL1956475,5.31,0,http://www.openphacts.org/units/Nanomolar,1580773,=,1,1,=,,IC50,nM,,4900.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.9
,,8052027,[],CHEMBL1961096,Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay,B,,,BAO_0000190,BAO_0000019,assay format,COCCOc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,,,CHEMBL1955725,J Med Chem,2011,,CHEMBL1956474,,CHEMBL1956474,,0,http://www.openphacts.org/units/Nanomolar,1580772,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
